,group,kval,rhoval,Hi,method,baseline_1,baseline_2,rater
0,amateurs,125,0,0.42288646030612564,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,125,0,0.42322146919910675,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,125,0,0.43098662822793354,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,125,0,0.4307262869719255,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,125,0,0.42972297998232606,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,125,0,0.42977066404509917,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,125,0,0.43346182085168866,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,125,0,0.4306707204717155,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,125,0,0.42845284759050034,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,125,0,0.4318375102475501,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,125,0,0.42790873294136683,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,125,0,0.42543927608540705,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,125,0,0.42691418899597344,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,125,0,0.429558659432837,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,125,0,0.42969639176843333,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,125,0,0.4242153442072626,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,125,0,0.42943754959285707,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,125,0,0.43318603015382734,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,125,0,0.42968437259430337,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,125,0,0.4284159920980948,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,125,0,0.42807020249533473,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,125,0,0.42690794042750213,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,125,0,0.42968623987096277,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,125,0,0.42776584732800843,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,125,0,0.42830958798613783,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,125,0,0.42661691542288555,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,125,0,0.42810949305057133,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,125,0,0.4315721836776844,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,125,0,0.4300556671625082,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,125,0,0.424661570190265,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,125,0,0.428449397043319,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,125,0,0.42794413940540454,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,125,0,0.4300106371498605,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,125,0,0.43059878862224943,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,125,0,0.4291677577363257,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,125,0,0.43050031801497357,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,125,0,0.43053610183318197,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,125,0,0.42531853551167187,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,125,0,0.4330856723536966,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,125,0,0.4295082470743619,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,125,0,0.43097413065172335,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,125,0,0.427059368486065,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,125,0,0.42669159860607797,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,125,0,0.43234068580603235,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,125,0,0.4263836356619066,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,125,0,0.4277404024194545,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,125,0,0.4241500003880391,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,125,0,0.42592019317091295,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,125,0,0.42661673294467395,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,125,0,0.4306430305078497,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,125,0,0.4305695148804272,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,125,0,0.4277883277337413,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,125,0,0.4292363558031112,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,125,0,0.42783648498331484,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,125,0,0.4294914655046535,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,125,0,0.42999078624078624,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,125,0,0.43095495744403256,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,125,0,0.42460363563135595,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,125,0,0.43407231863007417,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,125,0,0.42820459435075303,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,125,0,0.42691309586332604,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,125,0,0.43026351118100575,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,125,0,0.42547167622009235,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,125,0,0.4301252269160949,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,125,0,0.43051641389902096,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,125,0,0.4242105100128549,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,125,0,0.42519642331354895,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,125,0,0.42471788529911886,Real homophily,0.8947368421052632,0.42826025196256345,96
0,amateurs,125,0,0.4296623112166978,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,125,0,0.4297563983965464,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,125,0,0.43155667645322765,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,125,0,0.4276116922173002,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,125,0,0.42915366539543126,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,125,0,0.43135240402677355,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,125,0,0.4310534030127925,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,125,0,0.4283197193221072,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,125,0,0.4267269006525349,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,125,0,0.42780991703705984,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,125,0,0.4259723964868256,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,125,0,0.429730000076945,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,125,0,0.42888070510647475,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,125,0,0.4287659535184288,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,125,0,0.4292211440048635,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,125,0,0.42880619700488387,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,125,0,0.43001990975270393,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,125,0,0.42529750836742275,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,125,0,0.4260874271311716,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,125,0,0.4296943968925361,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,125,0,0.4290824333056402,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,125,0,0.4309174966074017,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,125,0,0.4292029954944565,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,125,0,0.4291608504862456,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,125,0,0.43175060540109733,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,125,0,0.43185360635696823,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,125,0,0.430146946037979,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,125,0,0.4258161727774987,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,125,0,0.4289690594820693,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,125,0,0.42857142857142855,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,125,0,0.4291935657000905,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,125,0,0.42847130225823343,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,125,0,0.4260066763222914,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,125,0,0.43187948262122233,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,125,0,0.42856042932267724,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,125,0,0.4298486140233646,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,125,0,0.4286966483926279,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,125,0.25,0.5725746592113545,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,125,0.25,0.5881020030539825,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,125,0.25,0.5806451761681282,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,125,0.25,0.5929076770115321,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,125,0.25,0.6015576922427844,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,125,0.25,0.5950073975849949,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,125,0.25,0.5977687420731357,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,125,0.25,0.5641869965854456,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,125,0.25,0.5827566950588597,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,125,0.25,0.5859932296723173,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,125,0.25,0.6083357851971922,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,125,0.25,0.584947868385297,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,125,0.25,0.5941332007104017,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,125,0.25,0.5784960609250723,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,125,0.25,0.3941897380785806,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,125,0.25,0.37717496013634866,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,125,0.25,0.37179140942552447,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,125,0.25,0.3872254340045964,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,125,0.25,0.38263887480679853,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,125,0.25,0.43870416041632704,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,125,0.25,0.3699821594802796,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,125,0.25,0.37216409299431036,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,125,0.25,0.3961924111962444,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,125,0.25,0.3871080207758346,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,125,0.25,0.3686163064357273,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,125,0.25,0.3966939707439781,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,125,0.25,0.37722415034809803,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,125,0.25,0.374932570595984,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,125,0.25,0.394272230510052,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,125,0.25,0.39093305838365033,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,125,0.25,0.3652711692367658,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,125,0.25,0.37235995280211315,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,125,0.25,0.4076645680883999,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,125,0.25,0.40073952849867567,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,125,0.25,0.3964501601575051,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,125,0.25,0.3547896326116363,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,125,0.25,0.40085333474249357,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,125,0.25,0.5094684800557875,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,125,0.25,0.3837618191823607,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,125,0.25,0.3614540975825163,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,125,0.25,0.4089811437967036,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,125,0.25,0.36560566116270027,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,125,0.25,0.3682591542952829,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,125,0.25,0.4104766356725902,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,125,0.25,0.4000241345336377,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,125,0.25,0.4175659951515018,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,125,0.25,0.4408457843181777,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,125,0.25,0.3893802307795626,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,125,0.25,0.38044085326497745,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,125,0.25,0.4044787101326929,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,125,0.25,0.3657666983718138,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,125,0.25,0.38094695820633795,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,125,0.25,0.4058442850491925,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,125,0.25,0.40275949443926334,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,125,0.25,0.3937872271829583,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,125,0.25,0.41558251244794914,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,125,0.25,0.40897814500722285,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,125,0.25,0.35115575843617847,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,125,0.25,0.3390192278221605,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,125,0.25,0.40223385131459877,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,125,0.25,0.4023775044932953,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,125,0.25,0.3998930448813215,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,125,0.25,0.4275265097521746,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,125,0.25,0.45031838257601586,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,125,0.25,0.38041414779351884,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,125,0.25,0.3747479216692185,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,125,0.25,0.38833024015954226,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,125,0.25,0.41067646071726027,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,125,0.25,0.3788548417373229,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,125,0.25,0.4135433881864322,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,125,0.25,0.3540856076890359,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,125,0.25,0.40841853579237686,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,125,0.25,0.3868948613119133,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,125,0.25,0.39954606184974006,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,125,0.25,0.4069798043530072,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,125,0.25,0.38143234498435774,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,125,0.25,0.37117028388812223,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,125,0.25,0.3915530250382141,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,125,0.25,0.39109177925008903,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,125,0.25,0.41875609791402574,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,125,0.25,0.39488285106098353,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,125,0.25,0.43117560352058737,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,125,0.25,0.41352157823524377,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,125,0.25,0.5607965986134026,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,125,0.25,0.43762711992557,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,125,0.25,0.3962201167522771,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,125,0.25,0.4311442146388134,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,125,0.25,0.41559182171530307,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,125,0.25,0.49983268362543637,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,125,0.25,0.3241380843205068,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,125,0.25,0.4052738848702911,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,125,0.25,0.33589665236131394,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,125,0.25,0.37281288005484975,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,125,0.25,0.4828679622032479,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,125,0.25,0.386254449048223,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,125,0.25,0.3943045147562095,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,125,0.25,0.36192728534898183,Real homophily,0.8947368421052632,0.42826025196256345,96
0,amateurs,125,0.25,0.36177324608211825,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,125,0.25,0.41311346440504126,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,125,0.25,0.4093762932663226,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,125,0.25,0.37287151897247955,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,125,0.25,0.3848689850330784,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,125,0.25,0.4167055253292199,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,125,0.25,0.4961393176196191,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,125,0.25,0.38270994681117004,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,125,0.25,0.3874015008348059,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,125,0.25,0.41012242238180713,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,125,0.25,0.35681370148458574,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,125,0.25,0.454979622729253,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,125,0.25,0.4034896835445409,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,125,0.25,0.37192145073658917,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,125,0.25,0.3810635726334226,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,125,0.25,0.39097726490257645,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,125,0.25,0.37970682722791804,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,125,0.25,0.3765610711019006,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,125,0.25,0.4152189066522191,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,125,0.25,0.42472267583293166,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,125,0.25,0.35342644432052617,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,125,0.25,0.36953366126725623,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,125,0.25,0.4092581299102808,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,125,0.25,0.3860760707397048,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,125,0.25,0.4072488896385859,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,125,0.25,0.3890567461520508,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,125,0.25,0.3787907520869033,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,125,0.25,0.40981504865478163,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,125,0.25,0.3959873873953766,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,125,0.25,0.39958030474824857,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,125,0.25,0.38463119329585943,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,125,0.25,0.37662251294755383,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,125,0.25,0.37722135807104634,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,125,0.25,0.41482715824933497,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,125,0.25,0.3717137367471623,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,125,0.25,0.42715392682194636,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,125,0.25,0.4062559785938677,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,125,0.5,0.5956248426032874,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,125,0.5,0.6134206142981674,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,125,0.5,0.6131267723200974,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,125,0.5,0.6148208377142937,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,125,0.5,0.6317367731554508,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,125,0.5,0.6268448892290763,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,125,0.5,0.6222152447670226,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,125,0.5,0.5881569580943867,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,125,0.5,0.6121654693841239,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,125,0.5,0.605499517560112,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,125,0.5,0.6173427302650797,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,125,0.5,0.6124024325153861,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,125,0.5,0.6208636903240206,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,125,0.5,0.5892654996309279,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,125,0.5,0.3727932769182319,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,125,0.5,0.3634075703803276,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,125,0.5,0.355147638286077,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,125,0.5,0.3660757065387013,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,125,0.5,0.3838223150103269,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,125,0.5,0.4532919188985964,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,125,0.5,0.3738174812516577,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,125,0.5,0.3733700094930482,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,125,0.5,0.39132118125688675,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,125,0.5,0.37698695982475094,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,125,0.5,0.3704373356801899,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,125,0.5,0.3823078222689875,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,125,0.5,0.3660649462450535,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,125,0.5,0.3660288412785385,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,125,0.5,0.39763400408802585,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,125,0.5,0.37499651114736376,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,125,0.5,0.3446488740056918,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,125,0.5,0.36332402241603534,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,125,0.5,0.4041656808038501,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,125,0.5,0.4025680954829007,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,125,0.5,0.3999334440909766,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,125,0.5,0.3299966647305899,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,125,0.5,0.39124732275431473,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,125,0.5,0.5597204422796026,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,125,0.5,0.3764482667678877,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,125,0.5,0.33096533340124173,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,125,0.5,0.4094540903053996,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,125,0.5,0.34612822892582207,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,125,0.5,0.3678228664629734,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,125,0.5,0.42566470208873936,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,125,0.5,0.4174255907410482,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,125,0.5,0.4237043047504963,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,125,0.5,0.4426783788279686,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,125,0.5,0.3869572997539864,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,125,0.5,0.37604967833090863,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,125,0.5,0.40403559521245486,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,125,0.5,0.3591553168337061,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,125,0.5,0.36334770372148045,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,125,0.5,0.41125224242254343,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,125,0.5,0.4152061974373729,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,125,0.5,0.375736926959931,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,125,0.5,0.41957290047919615,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,125,0.5,0.40576544902319994,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,125,0.5,0.3327194230811572,Real homophily,0.8947368421052632,0.428927703758194,57
